weather_score,qt_jeans_kg,qt_water_to_use_liters,qt_electricity_to_use_kWh,pv_output_kWh,water_saved_liters,cost_saved_TND
0.8892768570729005,45520,4552000,63728.0,21007.358321628348,3414000.0,7852.199999999999
0.8241144063085704,55068,5506800,77095.2,22070.506239122304,4130100.0,9499.23
0.8374043008245924,43737,4373700,61231.8,23387.14157629295,3280275.0,7544.632499999999
0.8627622080115674,39323,3932300,55052.2,16859.577413632214,2949225.0,6783.217499999999
0.8109523277644063,45229,4522900,63320.6,23853.243460806672,3392175.0,7802.002499999999
0.8670394483291802,41713,4171300,58398.2,19481.13676024139,3128475.0,7195.492499999999
0.9605706897196022,38502,3850200,53902.8,22446.04120856158,2887650.0,6641.594999999999
0.9178620555253562,55314,5531400,77439.6,22681.76956932387,4148550.0,9541.665
0.7739788760965347,49625,4962500,69475.0,22840.910206828936,3721875.0,8560.3125
0.5985388149115896,30545,3054500,42763.0,9991.221842345645,2290875.0,5269.0125
0.4381350101716142,34346,3434600,48084.4,8791.907684078213,2575950.0,5924.685
0.5865893930293973,39996,3999600,55994.4,10957.425894702581,2999700.0,6899.3099999999995
0.5951099932160482,45775,4577500,64085.0,17061.809926115817,3433125.0,7896.187499999999
0.8377637070028385,43919,4391900,61486.6,24342.122386599098,3293925.0,7576.027499999999
0.7825344828131279,33810,3381000,47334.0,12717.775721452357,2535750.0,5832.225
0.932327645545796,37206,3720600,52088.4,15498.682508004153,2790450.0,6418.034999999999
0.8009264046009206,39005,3900500,54607.0,13327.62878232037,2925375.0,6728.362499999999
0.8666998343382288,46371,4637100,64919.4,24103.87656461321,3477825.0,7998.9974999999995
0.8796337387181887,42316,4231600,59242.4,21960.814130900246,3173700.0,7299.509999999999
0.8564710291701385,48416,4841600,67782.4,23763.65591679467,3631200.0,8351.759999999998
0.7367663185416977,38436,3843600,53810.4,13732.84764023312,2882700.0,6630.209999999999
0.8625803079727365,42984,4298400,60177.6,19630.634505522095,3223800.0,7414.739999999999
0.6962773578186345,30271,3027100,42379.4,12360.684738613136,2270325.0,5221.7475
0.7136396976291964,49895,4989500,69853.0,19907.715183828277,3742125.0,8606.8875
0.6565246110151297,48155,4815500,67417.0,22022.3350286123,3611625.0,8306.7375
0.4152514760464571,55838,5583800,78173.2,10624.26981282709,4187850.0,9632.055
0.4647348561959827,40616,4061600,56862.4,11601.751342271838,3046200.0,7006.259999999999
0.4188575114120406,34361,3436100,48105.4,7674.141127057327,2577075.0,5927.2725
0.9074791205875846,37069,3706900,51896.6,18161.743382624976,2780175.0,6394.402499999999
0.9839711232825521,47304,4730400,66225.6,28901.542764579506,3547800.0,8159.939999999999
0.8692691988731923,54574,5457400,76403.6,29122.259261747386,4093050.0,9414.015
0.9445398843556558,33430,3343000,46802.0,22025.86970333452,2507250.0,5766.675
0.549575337489325,50819,5081900,71146.6,12734.179055936416,3811425.0,8766.2775
0.6462297538213778,42676,4267600,59746.4,12386.903067860763,3200700.0,7361.609999999999
0.8533306831258292,40816,4081600,57142.4,21692.35860058593,3061200.0,7040.759999999999
0.5372788992949735,50144,5014400,70201.6,15678.452363998234,3760800.0,8649.84
0.44618794589727584,32050,3205000,44870.0,7103.900094845448,2403750.0,5528.625
0.5738508717482609,41692,4169200,58368.8,10580.526171470761,3126900.0,7191.869999999999
0.49673277235240265,31165,3116500,43631.0,6873.177627991917,2337375.0,5375.9625
0.9578185914055438,54951,5495100,76931.4,35283.825468065545,4121325.0,9479.0475
0.8693906403792455,32033,3203300,44846.2,13192.797864210497,2402475.0,5525.6925
0.9475002496219497,52851,5285100,73991.4,25566.174602401054,3963825.0,9116.7975
0.8904435881779614,30145,3014500,42203.0,12977.339126702756,2260875.0,5200.0125
0.8822032461394687,44269,4426900,61976.6,20284.73991200367,3320175.0,7636.402499999999
0.5119420353316215,50772,5077200,71080.8,11422.031133445887,3807900.0,8758.17
0.9355353990939866,37832,3783200,52964.8,20009.06234776183,2837400.0,6526.019999999999
0.7236053451493905,55007,5500700,77009.8,17470.94887648252,4125525.0,9488.7075
0.8844640930984375,55280,5528000,77392.0,31492.085366638126,4146000.0,9535.8
0.937654779954096,54557,5455700,76379.8,24832.958349179666,4091775.0,9411.0825
0.5908020849831184,44286,4428600,62000.4,14945.11324694388,3321450.0,7639.334999999999
0.46603115471660606,32632,3263200,45684.8,10134.633849550351,2447400.0,5629.02
0.536761097525165,34494,3449400,48291.6,11150.600919193113,2587050.0,5950.215
0.8449209645879965,45152,4515200,63212.8,21715.981869256742,3386400.0,7788.719999999999
0.8904879032265387,54440,5444000,76216.0,24763.29694306351,4083000.0,9390.9
0.82817140407596,53895,5389500,75453.0,22908.130923151755,4042125.0,9296.8875
0.40417127831871447,39155,3915500,54817.0,9613.194973795706,2936625.0,6754.237499999999
0.7064483815465394,40426,4042600,56596.4,19944.353068661076,3031950.0,6973.484999999999
0.6504466018892674,40233,4023300,56326.2,15840.740635223667,3017475.0,6940.192499999999
0.5332646862824382,31828,3182800,44559.2,9779.347277484618,2387100.0,5490.33
0.4719192204002097,56684,5668400,79357.6,16707.740389979557,4251300.0,9777.99
0.6025691028421768,42260,4226000,59164.0,14012.072603384056,3169500.0,7289.849999999999
0.9657458223475115,39130,3913000,54782.0,16508.0182845718,2934750.0,6749.924999999999
0.5939217592124532,34805,3480500,48727.0,11936.584513235015,2610375.0,6003.8625
0.7112743730460196,30806,3080600,43128.4,15078.084415686235,2310450.0,5314.035
0.8352773973012447,56039,5603900,78454.6,21956.97406617592,4202925.0,9666.7275
0.899673554547896,53870,5387000,75418.0,29719.058469941294,4040250.0,9292.575
0.8837850899009096,38202,3820200,53482.8,16079.708998707883,2865150.0,6589.844999999999
0.9774683769652668,31868,3186800,44615.2,17756.46753793878,2390100.0,5497.23
0.5510693774952184,44561,4456100,62385.4,10978.326876526073,3342075.0,7686.772499999999
0.6983491035354312,45512,4551200,63716.8,17356.963440704538,3413400.0,7850.819999999999
0.5805269858900618,54262,5426200,75966.8,19899.711363440456,4069650.0,9360.195
0.5709042966264806,44899,4489900,62858.6,13260.480808232529,3367425.0,7745.077499999999
0.4221321684127197,52074,5207400,72903.6,13325.012073107175,3905550.0,8982.765
0.7657386003879381,54211,5421100,75895.4,26680.49114130852,4065825.0,9351.3975
0.701607413937317,46220,4622000,64708.0,22038.586514522416,3466500.0,7972.949999999999
0.4308872507499936,45934,4593400,64307.6,9613.152229280893,3445050.0,7923.614999999999
0.98296918021362,35429,3542900,49600.6,18520.55660288023,2657175.0,6111.502499999999
0.8724787798233267,39076,3907600,54706.4,15774.02047667832,2930700.0,6740.609999999999
0.9161176700556087,33564,3356400,46989.6,21459.28739029253,2517300.0,5789.79
0.48693692325473387,31389,3138900,43944.6,10386.713875769039,2354175.0,5414.6025
0.6936716561665378,41593,4159300,58230.2,16479.850499124146,3119475.0,7174.792499999999
0.9913902724663605,37274,3727400,52183.6,24232.69689933487,2795550.0,6429.764999999999
0.5452331629069003,47208,4720800,66091.2,14565.090226634875,3540600.0,8143.379999999999
0.8032813284435272,48649,4864900,68108.6,23236.430336136644,3648675.0,8391.9525
0.8569717691972305,47320,4732000,66248.0,18043.766048950918,3549000.0,8162.699999999999
0.5425825263954398,40745,4074500,57043.0,13960.365240795069,3055875.0,7028.512499999999
0.8369298091671158,52786,5278600,73900.4,20134.635985366225,3958950.0,9105.585
0.620669879631552,44199,4419900,61878.6,17867.075915019195,3314925.0,7624.327499999999
0.926452857583906,50229,5022900,70320.6,29734.242156044842,3767175.0,8664.5025
0.8026188913176667,45876,4587600,64226.4,22771.858310864427,3440700.0,7913.609999999999
0.9327074744033421,48180,4818000,67452.0,19328.886861388866,3613500.0,8311.05
0.454173862032645,38245,3824500,53543.0,8769.6341604296,2868375.0,6597.262499999999
0.9011814973535428,37214,3721400,52099.6,16556.04860561415,2791050.0,6419.414999999999
0.5924680389830415,30726,3072600,43016.4,9481.428572442459,2304450.0,5300.235
0.5119111062399125,49120,4912000,68768.0,11177.99021367,3684000.0,8473.2
0.4244650849328584,43832,4383200,61364.8,12695.192893874988,3287400.0,7561.019999999999
0.754535765912945,41362,4136200,57906.8,17947.25426458473,3102150.0,7134.944999999999
0.8065386171053694,48297,4829700,67615.8,19692.764761889623,3622275.0,8331.232499999998
0.4099526973567137,56172,5617200,78640.8,12231.360492182459,4212900.0,9689.67
0.7072558349795686,40106,4010600,56148.4,15465.182433226753,3007950.0,6918.284999999999
0.8356071933739503,37657,3765700,52719.8,18507.51496630976,2824275.0,6495.832499999999
0.992214063493891,48850,4885000,68390.0,27355.8013360198,3663750.0,8426.625
0.8297325455506226,55425,5542500,77595.0,31153.589556560884,4156875.0,9560.8125
0.8145626428614796,56685,5668500,79359.0,25817.89286986904,4251375.0,9778.1625
0.6320412077803225,53696,5369600,75174.4,23682.13953709605,4027200.0,9262.56
0.9620379932420408,44551,4455100,62371.4,28218.819086107793,3341325.0,7685.047499999999
0.482512566487596,54578,5457800,76409.2,12598.009534526424,4093350.0,9414.705
0.6046398106301552,37906,3790600,53068.4,15598.23168293162,2842950.0,6538.784999999999
0.46808411274435346,51260,5126000,71764.0,10859.262905271966,3844500.0,8842.35
0.9548161709671377,37287,3728700,52201.8,23101.786077660243,2796525.0,6432.007499999999
0.9264036120285886,30892,3089200,43248.8,15069.752101405742,2316900.0,5328.87
0.5547649766290934,40222,4022200,56310.8,14857.231445564405,3016650.0,6938.294999999999
0.8829248247454048,56952,5695200,79732.8,33341.32340052879,4271400.0,9824.22
0.8170699336157288,34675,3467500,48545.0,18292.74936271257,2600625.0,5981.4375
0.9993748503691895,31933,3193300,44706.2,20462.91135469235,2394975.0,5508.4425
0.7177903470136039,47764,4776400,66869.6,17324.325414314415,3582300.0,8239.289999999999
0.545111374540271,41873,4187300,58622.2,10103.853707947885,3140475.0,7223.092499999999
0.45586166068353956,47674,4767400,66743.6,11579.957261103793,3575550.0,8223.765
0.938329454771996,48024,4802400,67233.6,21115.617658701984,3601800.0,8284.14
0.9402508342979983,43239,4323900,60534.6,24986.317098045132,3242925.0,7458.727499999999
0.7798608743639608,53874,5387400,75423.6,21717.485667733832,4040550.0,9293.265
0.6034178746292205,40874,4087400,57223.6,17096.436845648477,3065550.0,7050.764999999999
0.6095257447675966,55563,5556300,77788.2,20302.3717084057,4167225.0,9584.6175
0.8355734073221437,47602,4760200,66642.8,25865.44349496178,3570150.0,8211.345
0.9004390020662485,35016,3501600,49022.4,14412.476644502078,2626200.0,6040.259999999999
0.9190770034640088,53265,5326500,74571.0,32376.83696766872,3994875.0,9188.2125
0.8134152954776855,55931,5593100,78303.4,30862.623540110984,4194825.0,9648.0975
0.7852189876925726,43774,4377400,61283.6,19123.899740813053,3283050.0,7551.014999999999
0.4504839789970293,39752,3975200,55652.8,10561.044909031396,2981400.0,6857.219999999999
0.4969772284567683,55994,5599400,78391.6,17646.872579096536,4199550.0,9658.965
0.9391325131162476,47338,4733800,66273.2,20848.16240505104,3550350.0,8165.804999999999
0.7638574357957539,45585,4558500,63819.0,19524.465614118213,3418875.0,7863.412499999999
0.4055182309699778,55559,5555900,77782.6,11977.62546810058,4166925.0,9583.9275
0.4608829257196193,37291,3729100,52207.4,7922.845317572556,2796825.0,6432.697499999999
0.7981010614648335,30974,3097400,43363.6,12926.526154085315,2323050.0,5343.015
0.40303695030773123,34133,3413300,47786.2,6040.475635236674,2559975.0,5887.9425
0.9499920940798355,44663,4466300,62528.2,18127.04084034854,3349725.0,7704.367499999999
0.8419811186191172,51754,5175400,72455.6,19951.07174965282,3881550.0,8927.565
0.9796108578881427,33972,3397200,47560.8,22951.836716420334,2547900.0,5860.17
0.7911767557015603,35295,3529500,49413.0,16025.032478103769,2647125.0,6088.387499999999
0.5345615856763359,43913,4391300,61478.2,16207.298731494097,3293475.0,7574.992499999999
0.8273075328085215,39105,3910500,54747.0,17505.572806043965,2932875.0,6745.612499999999
0.5423494524980801,38228,3822800,53519.2,10517.994447477151,2867100.0,6594.329999999999
0.5952398188955607,39903,3990300,55864.2,13341.885093398105,2992725.0,6883.267499999999
0.8478948430708144,33020,3302000,46228.0,15204.40731090454,2476500.0,5695.95
0.7897797394283288,38987,3898700,54581.8,13843.270118498127,2924025.0,6725.257499999999
0.9095340462965068,50420,5042000,70588.0,27489.14724569629,3781500.0,8697.45
0.7945677353802061,51452,5145200,72032.8,19643.468060273306,3858900.0,8875.47
0.8410279280964015,42880,4288000,60032.0,21403.000842572932,3216000.0,7396.799999999999
0.8381375441327333,35233,3523300,49326.2,17778.7829736627,2642475.0,6077.692499999999
0.807309933569619,39516,3951600,55322.4,14756.65354166068,2963700.0,6816.509999999999
0.5591214206090352,44559,4455900,62382.6,10891.802604892162,3341925.0,7686.427499999999
0.5463937860274501,46701,4670100,65381.4,16295.581129611925,3502575.0,8055.922499999999
0.9838063328514673,32396,3239600,45354.4,17489.237793405133,2429700.0,5588.31
0.6358586348000562,48546,4854600,67964.4,13467.443595792716,3640950.0,8374.185
0.935227933106268,49129,4912900,68780.6,32096.723805523416,3684675.0,8474.7525
0.7786831755983578,31591,3159100,44227.4,10729.722160816242,2369325.0,5449.4475
0.876886782124989,41303,4130300,57824.2,22259.973714595755,3097725.0,7124.767499999999
0.7015822558631153,36183,3618300,50656.2,17653.73699675761,2713725.0,6241.567499999999
0.7461423307758155,50314,5031400,70439.6,18281.554217209297,3773550.0,8679.165
0.8944133890219998,56572,5657200,79200.8,23266.81621968515,4242900.0,9758.67
0.9129682266525233,31312,3131200,43836.8,12978.085700688582,2348400.0,5401.32
0.8131417278856705,55861,5586100,78205.4,22934.801356308624,4189575.0,9636.0225
0.5684634174645135,50695,5069500,70973.0,12919.016085814332,3802125.0,8744.8875
0.41458957985887235,37314,3731400,52239.6,9495.563356415203,2798550.0,6436.664999999999
0.7872833775443007,48767,4876700,68273.8,16794.895502233223,3657525.0,8412.3075
0.5062664076442294,49623,4962300,69472.2,14134.854415155345,3721725.0,8559.9675
0.9642751506117486,32139,3213900,44994.6,21664.92451007506,2410425.0,5543.9775
0.9723571462015524,44688,4468800,62563.2,28153.509165520893,3351600.0,7708.679999999999
0.9489186341322691,48088,4808800,67323.2,27025.836821400604,3606600.0,8295.179999999998
0.6220952201532667,36924,3692400,51693.6,11617.22414464446,2769300.0,6369.389999999999
0.40927396991732046,30362,3036200,42506.8,7389.852072366173,2277150.0,5237.445
0.9551055233390021,48988,4898800,68583.2,26555.943106213337,3674100.0,8450.43
0.8906577669496055,56292,5629200,78808.8,27039.00178709667,4221900.0,9710.37
0.904878053865516,43481,4348100,60873.4,17964.885151006933,3261075.0,7500.472499999999
0.9781719862535517,50670,5067000,70938.0,33121.08535946298,3800250.0,8740.575
0.9118056732804161,33738,3373800,47233.2,16794.469966237742,2530350.0,5819.805
0.5766693352417515,32469,3246900,45456.6,8884.372804385792,2435175.0,5600.9025
0.6310586371611552,51179,5117900,71650.6,16890.42049828341,3838425.0,8828.3775
0.9106820029101141,52534,5253400,73547.6,25641.098614564937,3940050.0,9062.115
0.5901532030937666,46106,4610600,64548.4,17732.787368824516,3457950.0,7953.284999999999
0.5016956480116556,46940,4694000,65716.0,14728.199131564717,3520500.0,8097.149999999999
0.7340807574750101,39017,3901700,54623.8,18199.044824047593,2926275.0,6730.432499999999
0.9616928644964686,32808,3280800,45931.2,13348.96614602134,2460600.0,5659.38
0.8881525493876457,46370,4637000,64918.0,22095.971632775465,3477750.0,7998.824999999999
0.8801526121750652,51534,5153400,72147.6,25163.426813796174,3865050.0,8889.615
0.9119280662616436,44870,4487000,62818.0,17405.537004223912,3365250.0,7740.074999999999
0.7690043360195018,42713,4271300,59798.2,16185.028508351794,3203475.0,7367.992499999999
0.994032310062558,37561,3756100,52585.4,23629.787063066415,2817075.0,6479.272499999999
0.48405040914191444,32719,3271900,45806.6,7259.829611056008,2453925.0,5644.0275
0.710997791418242,52890,5289000,74046.0,21430.408252323166,3966750.0,9123.525
0.9264238431567733,41700,4170000,58380.0,18553.20965390611,3127500.0,7193.249999999999
0.8444611706525227,33741,3374100,47237.4,12063.744934755337,2530575.0,5820.3225
0.8182094445971608,39766,3976600,55672.4,15862.931535478665,2982450.0,6859.634999999999
0.8214904503922655,33998,3399800,47597.2,19361.652282535702,2549850.0,5864.655
0.6156946907318531,56705,5670500,79387.0,22498.977268433035,4252875.0,9781.6125
0.8310480491861425,48787,4878700,68301.8,27922.13609219955,3659025.0,8415.7575
0.8363856260990543,46077,4607700,64507.8,21450.295559261886,3455775.0,7948.282499999999
0.9723571242027035,55164,5516400,77229.6,24176.548047537355,4137300.0,9515.79
0.9202433911480622,56588,5658800,79223.2,29861.144213760046,4244100.0,9761.43
0.9479443315338828,56123,5612300,78572.2,29113.214515624964,4209225.0,9681.2175
0.7068054393165627,30294,3029400,42411.6,14055.241034443728,2272050.0,5225.715
0.7009097768123198,40177,4017700,56247.8,12600.763832382625,3013275.0,6930.532499999999
0.8789771073800651,51727,5172700,72417.8,25311.736581995698,3879525.0,8922.9075
0.7899783584666591,39882,3988200,55834.8,14556.162907498883,2991150.0,6879.644999999999
0.821180126354622,31136,3113600,43590.4,13063.063039294657,2335200.0,5370.96
0.8774756016616606,32064,3206400,44889.6,17625.688192968213,2404800.0,5531.04
0.9340032050905398,37009,3700900,51812.6,19125.14220759818,2775675.0,6384.052499999999
0.9892230924267266,42987,4298700,60181.8,22335.53636004862,3224025.0,7415.257499999999
0.8746618632559506,34543,3454300,48360.2,16026.82322036842,2590725.0,5958.6675
0.8541489346287108,31007,3100700,43409.8,14530.643701322791,2325525.0,5348.7075
0.7469680845977045,35445,3544500,49623.0,16939.648994141116,2658375.0,6114.262499999999
0.42156536427804525,40706,4070600,56988.4,11493.649072834476,3052950.0,7021.784999999999
0.6793588108794761,44749,4474900,62648.6,20900.240204357713,3356175.0,7719.202499999999
0.725586780824546,41718,4171800,58405.2,19382.89711666881,3128850.0,7196.354999999999
0.5719247512769706,51736,5173600,72430.4,15040.551187267645,3880200.0,8924.46
0.7544999563414065,39439,3943900,55214.6,18231.281610751408,2957925.0,6803.227499999999
0.4183001499634297,43281,4328100,60593.4,9822.186230053085,3246075.0,7465.972499999999
0.4224089132495287,31435,3143500,44009.0,6523.7930323292785,2357625.0,5422.5375
0.8935603363957949,30571,3057100,42799.4,17904.786560313813,2292825.0,5273.4975
0.9287999086478032,32382,3238200,45334.8,12955.69076269743,2428650.0,5585.895
0.8817468342196193,55821,5582100,78149.4,33100.11636805435,4186575.0,9629.1225
0.8050772711320691,56660,5666000,79324.0,25052.754940707204,4249500.0,9773.85
0.8619961318591665,35084,3508400,49117.6,18097.472120151284,2631300.0,6051.989999999999
0.529492616498106,46661,4666100,65325.4,14938.115453025019,3499575.0,8049.022499999999
0.7737342854914002,43507,4350700,60909.8,22575.422055798386,3263025.0,7504.957499999999
0.4512084789962608,37059,3705900,51882.6,10003.83148499459,2779425.0,6392.677499999999
0.43100903270116464,48271,4827100,67579.4,12314.648995662828,3620325.0,8326.7475
0.7188127789408888,42771,4277100,59879.4,13486.391839199481,3207825.0,7377.9974999999995
0.7243810729660639,47649,4764900,66708.6,19506.883031488527,3573675.0,8219.4525
0.782457940898924,37491,3749100,52487.4,13554.218511049583,2811825.0,6467.197499999999
0.835654800233597,44527,4452700,62337.8,23310.87457255316,3339525.0,7680.907499999999
0.8312305194732381,47424,4742400,66393.6,22210.25626528351,3556800.0,8180.639999999999
0.9431944457694795,44859,4485900,62802.6,25829.18618912284,3364425.0,7738.177499999999
0.9317847883820303,55493,5549300,77690.2,22320.508780229695,4161975.0,9572.5425
0.8771117168612221,38073,3807300,53302.2,14818.434244464035,2855475.0,6567.592499999999
0.5624993507572446,39077,3907700,54707.8,13640.629128903998,2930775.0,6740.782499999999
0.6633828524233817,49136,4913600,68790.4,14348.216208974425,3685200.0,8475.96
0.4470738288053596,54597,5459700,76435.8,10738.737062113056,4094775.0,9417.9825
0.41521044604927454,50953,5095300,71334.2,8957.33897136821,3821475.0,8789.3925
0.977589048806755,41383,4138300,57936.2,27826.164350608266,3103725.0,7138.567499999999
0.9015880723073235,46378,4637800,64929.2,26196.47590987434,3478350.0,8000.204999999999
0.8175845236562188,52737,5273700,73831.8,22373.836136023583,3955275.0,9097.1325
0.6453717666485619,32353,3235300,45294.2,10503.121135323438,2426475.0,5580.8925
0.8054191985006968,53821,5382100,75349.4,22450.903671605276,4036575.0,9284.1225
0.84439443238659,34799,3479900,48718.6,18714.809553042713,2609925.0,6002.8275
0.8462149593176143,47070,4707000,65898.0,24105.27942053571,3530250.0,8119.574999999999
0.7295359988236723,54860,5486000,76804.0,18884.733905381006,4114500.0,9463.35
0.8287575536200373,51195,5119500,71673.0,19888.264932789018,3839625.0,8831.1375
0.7961184260306388,41939,4193900,58714.6,14943.009302102513,3145425.0,7234.477499999999
0.5679603381675657,55338,5533800,77473.2,19011.40054083031,4150350.0,9545.805
0.9729191683979165,51730,5173000,72422.0,31909.88012388778,3879750.0,8923.425
0.8427381500174611,51427,5142700,71997.8,21418.941760839043,3857025.0,8871.1575
0.7326124315068404,32428,3242800,45399.2,10117.331447577742,2432100.0,5593.83
0.7670324477406114,51510,5151000,72114.0,17503.178454400342,3863250.0,8885.475
0.6517600374566739,54604,5460400,76445.6,24591.82403212053,4095300.0,9419.19
0.9343785487197457,55482,5548200,77674.8,26061.83859801846,4161150.0,9570.645
0.8039421075508729,41296,4129600,57814.4,21094.43995536018,3097200.0,7123.5599999999995
0.8208217163969148,37813,3781300,52938.2,18464.526502774,2835975.0,6522.742499999999
0.40863609317785354,44414,4441400,62179.6,9563.57643046232,3331050.0,7661.414999999999
